date,checkins,unique_ind,unique_loc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80,cluster_import,cluster_religious,cluster_community,cluster_highRisk,cluster_education,cluster_detentionCentre,cluster_workplace,casual_contacts,hide_large,hide_small,Johor_checkins,Kedah_checkins,Kelantan_checkins,Melaka_checkins,Negeri Sembilan_checkins,Pahang_checkins,Perak_checkins,Perlis_checkins,Pulau Pinang_checkins,Sabah_checkins,Sarawak_checkins,Selangor_checkins,Terengganu_checkins,W.P. KualaLumpur_checkins,W.P. Labuan_checkins,W.P. Putrajaya_checkins,Johor_unique_ind,Kedah_unique_ind,Kelantan_unique_ind,Melaka_unique_ind,Negeri Sembilan_unique_ind,Pahang_unique_ind,Perak_unique_ind,Perlis_unique_ind,Pulau Pinang_unique_ind,Sabah_unique_ind,Sarawak_unique_ind,Selangor_unique_ind,Terengganu_unique_ind,W.P. KualaLumpur_unique_ind,W.P. Labuan_unique_ind,W.P. Putrajaya_unique_ind,Johor_unique_loc,Kedah_unique_loc,Kelantan_unique_loc,Melaka_unique_loc,Negeri Sembilan_unique_loc,Pahang_unique_loc,Perak_unique_loc,Perlis_unique_loc,Pulau Pinang_unique_loc,Sabah_unique_loc,Sarawak_unique_loc,Selangor_unique_loc,Terengganu_unique_loc,W.P. KualaLumpur_unique_loc,W.P. Labuan_unique_loc,W.P. Putrajaya_unique_loc
2021-03-13,28119159,8877443,726535,10314,5594,3567,2851,2408,2141,2215,2304,3276,5641,14292,34187,96324,174261,311020,524720,670002,765411,841403,883193,983618,1005129,1051447,1103702,1196904,1191820,1195315,1113717,1079041,1050470,1031339,992465,972183,935732,950021,978067,1019456,1007748,938380,855647,872184,790903,589721,367347,220015,144689,87602,39373,1470,12,1830,16707,518,1453,17,0,0,127,65,1050,128,49,78,65,379,357,194,120,86,27,15,0.0,0.0,53.0,0.0,0.0,89.0,270.0,22648.0,,,2919783,1070858,369736,809012,864400,1051290,1734761,252148,1945420,1665679,1839642,6531122,419029,5244638,92735,276470,1119202,491142,186030,321227,370504,399798,674204,136462,718307,535113,609688,2689953,196788,2092491,33288,144996,91478,39183,21046,23874,25751,32587,57041,9594,50499,48057,44129,141084,18842,90391,2048,2055
2021-03-14,26690371,8550602,566238,11169,6139,4016,2894,2335,2076,2016,2304,2999,4869,11801,27571,81066,139700,260174,429095,558876,667594,769375,865834,986612,1028159,1075139,1114548,1162373,1159073,1151533,1081331,1051454,1017959,993688,949423,933360,919855,938115,975080,1017096,994685,906736,804960,790717,682361,482642,282333,159229,99371,56345,24291,1354,14,1782,16275,431,1341,12,1,0,137,66,1004,105,57,80,66,394,302,196,112,69,24,12,0.0,0.0,48.0,0.0,0.0,64.0,209.0,23356.0,,,3026347,1098249,361956,737807,807050,946010,1612938,215173,1769146,1524619,1797693,6179011,424643,4916951,81440,278236,1127820,500363,185208,301389,348675,374109,641725,117605,671877,504386,592742,2562128,201735,2014666,30702,149529,77535,40640,23750,17328,18883,23683,39882,6615,35621,36063,32198,100797,22508,66731,1557,1783
2021-03-15,25099040,8684914,832660,7461,4225,2636,2089,1799,1720,1714,1983,2855,5631,15217,38992,109474,226950,453702,779148,896309,923538,891978,879600,922073,903219,914400,953557,1106973,1129906,1166686,976262,912373,867845,831667,781095,743954,711231,750722,785799,818343,802821,750843,667361,681995,618741,453646,268305,154895,96250,56609,24448,1208,9,1973,15507,430,1192,15,1,0,119,82,890,79,44,75,82,384,238,174,94,56,14,9,0.0,1.0,59.0,1.0,0.0,6.0,238.0,12348.0,,,2658522,1004337,339382,700218,791808,1003218,1607126,250531,1735363,1622241,1737470,5511242,405931,4502284,91421,239057,1083291,477257,175682,296253,355048,394683,647107,140934,698397,550753,615900,2461544,195189,1946586,33670,133782,102221,44339,24129,26134,28731,37859,62082,11098,56769,55452,52022,163859,22798,108666,2504,3019
2021-03-16,25329641,8779561,852516,7380,4134,2847,2278,2057,1924,1972,2511,3325,6065,16416,41985,120288,250796,501466,843599,961608,979726,930981,898444,924435,898907,907020,948168,1113169,1139774,1168110,961422,886331,814232,763034,714496,694229,669649,722079,786113,849630,837887,785845,702184,726859,640033,466120,279321,164003,101596,59228,25965,1063,4,1365,15200,426,1049,13,1,0,133,60,767,92,58,75,60,292,247,138,90,64,22,6,0.0,1.0,76.0,0.0,0.0,8.0,247.0,9145.0,,,2723809,1010132,347203,707598,780366,1004814,1573772,251293,1739788,1615062,1719651,5606133,411668,4595457,92397,241174,1099939,478865,178652,298851,353637,396711,644503,141754,703188,550274,614512,2507888,196798,1973418,34224,135431,105080,44701,24412,27070,29209,38778,63370,11251,57863,56598,53191,168864,22959,111762,2545,3040
2021-03-17,26155181,8900957,861807,7730,4270,3009,2406,2113,2071,2171,2694,3578,6594,16743,42898,120555,252565,496359,842127,974403,997634,948215,917162,949007,923787,932897,978591,1146400,1173192,1210254,1002897,934603,886976,827262,742213,693806,670610,743324,819362,893565,888540,810662,724381,738502,667815,488593,292761,172161,105646,64487,27590,1219,7,1346,15071,607,1205,14,0,0,101,54,790,77,39,62,54,307,235,151,97,47,22,8,4.0,1.0,88.0,0.0,0.0,39.0,377.0,8946.0,,,2767366,1033686,351401,732596,811901,1030008,1653095,248664,1784158,1660029,1789571,5842350,420542,4729255,94388,250402,1110154,487761,180859,305702,361132,401339,660559,140775,714031,558309,625358,2554387,199504,2003325,35057,139059,106064,45592,24393,27205,29777,39189,63899,11321,58297,57404,53774,171185,23280,112649,2588,3151
2021-03-18,26201631,8969359,860874,8253,4622,3044,2413,2047,2036,2032,2542,3487,6405,16885,43524,125961,262595,523088,872284,987684,998319,941900,907563,939230,920146,928576,969211,1136878,1162630,1195597,987685,919990,869719,828694,776339,737648,700636,736871,781087,844761,852327,812555,734018,756049,677440,506373,311478,184561,116249,68342,29857,1213,6,1503,14778,488,1200,13,0,0,132,70,860,90,45,87,70,343,269,137,111,63,21,6,0.0,0.0,49.0,2.0,0.0,142.0,195.0,14968.0,,,2815761,1066660,382939,722960,811904,1049214,1668303,260800,1772985,1665463,1709842,5764474,449181,4767211,95288,263159,1128614,496719,192628,304591,365335,409048,666977,146037,714982,562546,617829,2556835,209876,2037045,35075,142214,106368,45611,24616,27301,29721,39145,64035,11373,58388,56849,52753,171015,23173,112708,2591,3165
2021-03-19,27595331,9182252,821253,9383,5150,3365,2639,2437,2166,2197,2627,3707,6697,16904,43551,125341,250432,493042,831527,958078,980151,939164,916560,955929,930781,936036,972922,1170455,1319261,1294797,963731,948232,911810,879638,822799,792039,755960,799898,853236,912666,919038,887844,822555,855194,788411,604462,382832,235055,152303,91067,41262,1576,11,1996,14356,944,1560,15,1,0,137,67,1233,101,63,74,67,515,418,190,110,63,30,8,0.0,0.0,80.0,0.0,0.0,298.0,454.0,18314.0,,,2986345,1016905,320852,784362,856982,1101145,1701784,266179,1865786,1763668,1873734,6147570,343436,5199391,98788,298135,1161335,477811,172400,322597,384187,425516,687244,148472,737917,581250,650502,2686559,178519,2149857,35605,157850,100958,33634,13587,27432,29566,38303,63795,10983,58245,57677,54188,171197,12336,112726,2603,3191
2021-03-20,29689492,9254296,750901,12912,7071,4570,3309,2736,2475,2599,2796,3643,6514,15602,38708,107578,194026,345018,587591,735486,829389,900625,939593,1036470,1055110,1103270,1154011,1251950,1242362,1250035,1166078,1128093,1095977,1066904,1000775,968247,956436,998225,1036189,1068187,1048234,991622,913349,936257,853235,651598,411030,250037,166046,101116,46408,1671,2,1585,14438,744,1650,21,0,0,144,64,1333,112,51,93,64,487,461,249,136,84,19,9,0.0,0.0,53.0,3.0,0.0,236.0,326.0,15434.0,,,3146175,1125517,398167,847062,927937,1129549,1861347,263169,1987243,1806564,1971947,6840912,429032,5498608,95709,292331,1181796,512995,196455,334024,389960,419334,708997,139973,738491,568540,641060,2800770,202927,2186757,34283,151746,95138,40344,21427,24492,26581,33632,58340,9817,51340,50916,47217,146649,19152,92276,2159,2155
2021-03-21,27617156,8840413,581672,14448,7558,4675,3349,2740,2307,2246,2633,3345,5690,13067,30929,90153,154446,284369,458688,586334,697017,801401,896243,1018653,1053397,1105210,1147041,1192055,1191085,1188995,1105960,1074643,1048382,1021370,983728,966801,937729,956634,992964,1033603,1014289,931449,831879,826530,721924,519964,309212,175934,110756,66242,29089,1327,11,1247,14514,632,1312,15,0,0,116,57,1048,82,42,74,57,410,342,202,94,55,18,9,3.0,0.0,67.0,0.0,14.0,0.0,343.0,13952.0,,,3099897,1136659,388240,767849,841190,994725,1677123,223846,1790422,1580979,1756896,6423724,442488,5174144,82297,295994,1162663,518560,195936,312598,363530,388854,665018,121679,685335,523296,598671,2661631,209874,2101660,31884,156700,79882,41325,24422,17765,19357,24463,40836,6766,36200,38016,33121,104172,22896,68265,1612,1863
2021-03-22,25754661,8898696,836874,8599,4781,3178,2357,1987,2089,1906,2216,3014,5974,15818,39787,114365,240118,483889,823247,939618,960909,918363,898310,929229,916533,925405,963546,1121118,1151493,1191709,986279,924805,881550,843237,791167,750883,709338,754662,809302,849868,830478,776154,688483,715542,638603,472754,290449,172487,108532,64764,25766,1116,8,1495,14130,597,1110,6,0,0,94,47,903,59,34,60,47,382,317,123,81,35,16,8,0.0,0.0,19.0,1.0,10.0,111.0,361.0,8993.0,,,2836763,1019889,357013,716951,802107,1023682,1633037,251246,1736397,1607041,1691001,5705171,412435,4696317,94389,255337,1131650,487912,183647,303083,363584,403594,662132,142524,708549,554630,617480,2540126,199825,2011003,34745,140953,103514,44424,24190,26426,28810,37755,61988,11055,56500,55478,51692,166111,22763,109573,2525,3162
2021-03-23,25172905,8795675,809319,8792,4589,3306,2650,2366,2102,2129,2571,3272,6395,16314,42103,119449,239786,461482,779159,908711,942331,901391,877612,908896,892203,909892,954945,1110909,1137919,1160907,972771,910847,865782,819735,761517,726325,691044,743049,799105,844785,821460,767951,686247,701602,607818,442795,266539,158187,99414,58459,25292,1384,9,1058,14455,762,1363,20,1,0,111,62,1096,96,29,82,62,452,365,172,107,66,22,8,2.0,0.0,35.0,0.0,8.0,37.0,592.0,9505.0,,,2777472,979383,341473,709458,776648,829388,1550213,238838,1629837,1603607,1677825,5727393,393863,4698908,91792,260357,1069594,475509,178642,304375,358615,361005,644451,138885,690611,556332,618737,2569271,193901,2017008,34323,145903,72423,43930,23596,26741,28784,35270,62347,11000,56783,56526,52886,169917,21972,111909,2587,3201
2021-03-24,25490630,8812055,843902,8044,4481,2978,2324,2185,2040,2146,2509,3380,6376,16212,41887,118021,246845,490532,832278,965804,984219,920827,886266,914868,891715,898513,935416,1107050,1143061,1182432,968830,902650,849920,814132,773818,743123,702619,750519,810654,868833,844555,764298,681589,708415,615734,455717,272762,159608,101601,61370,27474,1268,5,1083,14638,614,1251,17,0,0,128,64,988,72,47,81,64,379,341,165,103,53,14,5,0.0,0.0,34.0,22.0,7.0,41.0,385.0,8377.0,,,2596823,972505,343611,690296,762961,915204,1570650,233573,1711260,1649090,1715398,5852458,394855,4811140,94042,258386,1081196,472902,178159,297477,350814,378615,647245,136053,703234,558723,617160,2573461,193792,2020067,34656,142037,102806,43693,22984,26473,28920,35983,62400,10886,56995,57004,53304,170859,21569,112775,2626,3223
2021-03-25,25494344,8893752,846914,8544,4690,3209,2445,2284,2155,2059,2558,3361,6414,16046,41381,119513,251157,500003,842662,961891,976146,918656,883804,908150,885525,896096,943794,1109633,1137773,1175328,970378,905285,859359,809246,735864,688843,641251,691903,759327,835523,840789,803998,723684,745037,666531,499744,308678,184371,116933,70354,31969,1360,1,1491,14505,591,1343,17,0,0,166,63,992,121,66,100,63,376,315,178,123,87,31,3,0.0,0.0,110.0,1.0,16.0,62.0,207.0,9248.0,,,2780118,1014508,373571,693005,786517,943572,1584544,248332,1676061,1594663,1671024,5733965,423490,4721919,93408,262587,1127084,485552,191758,300176,361610,390644,653703,143132,698911,552666,615578,2571213,203885,2024499,34974,143234,104668,44827,23785,26679,29242,36638,62986,11044,57134,56386,52670,169854,22022,111875,2558,3200
2021-03-26,27301577,9140120,811181,9802,5511,3998,2881,2558,2306,2153,2661,3492,6519,16395,43179,123812,247540,485585,813579,940292,968564,924570,906132,943795,925415,926855,967223,1163483,1321991,1300105,969921,958335,920702,889091,842563,808699,759829,800333,848185,901623,893565,850448,787843,819486,747220,576648,368178,227606,151793,92642,26471,1275,32,1509,14270,509,1264,10,1,0,152,72,918,98,55,97,72,337,277,185,119,68,21,9,0.0,0.0,47.0,0.0,31.0,22.0,300.0,13768.0,,,2926247,935631,314686,772505,860409,1086009,1625260,247970,1719474,1751333,1801184,6297479,344752,5264752,102185,300218,1151537,454512,171750,320921,386354,426492,676167,142080,711087,583142,643449,2730648,180011,2167519,36284,160048,99586,32381,13405,26886,29286,37442,62377,10615,56614,57603,53816,170837,12064,112160,2618,3144
2021-03-27,28515773,9125806,735107,14136,7701,5019,3554,2957,2617,2576,2802,3871,6318,15250,38396,105980,192078,344288,581161,719930,807819,875791,919241,1013130,1016464,1065275,1105497,1189869,1146072,1173787,1110482,1031832,1031508,1062320,1001980,984085,916834,926953,943136,988271,991192,938901,873999,904663,833239,643039,408505,247345,165281,102918,47711,1199,5,1257,14210,494,1187,12,0,0,185,102,799,77,48,137,102,308,233,151,107,49,20,8,0.0,0.0,117.0,6.0,32.0,8.0,243.0,18349.0,,,2915847,1085482,370283,761018,840429,1067654,1780648,259352,1955380,1720002,1927291,6700304,423449,5321517,96131,279192,1147161,507993,193726,317710,372888,413703,700288,140192,732661,560196,641107,2780579,204533,2153870,34844,149153,92283,39169,20879,23367,25563,32528,56864,9519,50423,50433,46862,145190,18358,90828,2190,2121
2021-03-28,27687633,8855842,566819,14638,7924,4916,3531,2938,2274,2377,2465,3369,5787,13857,33937,92359,155691,275613,448792,582664,692047,790657,882143,1004156,1039851,1089105,1132362,1188760,1198071,1196674,1113823,1091804,1060641,1032752,996504,979645,933048,951134,979092,1024308,1007988,939304,837856,819643,729564,552364,343069,197976,125407,72627,32126,1302,9,1127,14381,650,1290,12,0,0,132,74,983,102,50,82,74,400,289,162,132,61,26,15,0.0,0.0,28.0,0.0,22.0,283.0,223.0,20509.0,,,3069600,1069433,390263,779393,857609,990659,1664264,213958,1720660,1593377,1779457,6571823,437628,5254087,83276,299919,1157720,503573,199210,318562,369901,391846,667633,118927,673745,528395,605779,2712538,209311,2138200,32079,161190,76449,38636,23581,17380,19064,23921,39847,6293,35204,37572,33091,103303,21506,67463,1597,1897
2021-03-29,25320414,8785294,807917,9686,5414,3471,2728,2321,1974,1901,2188,3018,5725,13906,37097,100200,190514,357910,664792,792653,839611,817644,797525,831349,833105,862980,927898,1114148,1175365,1224241,1020048,954792,913487,875740,830415,796240,748272,791932,840558,887290,874335,821054,730778,752088,672512,499114,303343,178844,113224,67271,29713,941,8,1097,14220,345,929,12,0,0,96,52,708,74,27,69,52,267,247,105,89,44,24,6,0.0,0.0,26.0,0.0,21.0,63.0,155.0,14744.0,,,2679529,1008511,369482,697492,782378,1023803,1651623,250465,1728444,1657346,1730632,5609573,412942,4494650,92722,256815,1103020,484274,190136,299765,356932,402004,667875,142683,705445,556374,619677,2514143,201034,1974254,33854,141682,99459,42664,23741,25046,27348,36502,59966,10619,55373,54563,51285,159966,21722,104161,2509,3059
2021-03-30,26845453,9037869,836160,8949,5007,3352,2545,2287,2217,2180,2526,3380,6159,15330,40159,109758,221764,435075,796966,947766,983475,937441,916775,949467,933486,955711,1014301,1197146,1234605,1254317,1024916,957080,904679,865640,818225,788388,740892,798641,839247,914313,895404,837658,751868,776569,701256,528335,322742,189439,114337,64982,28698,1133,8,1148,14201,550,1117,15,1,0,121,68,859,74,34,87,68,337,303,136,83,52,18,4,0.0,0.0,41.0,1.0,28.0,87.0,213.0,15089.0,,,2852794,1033008,379706,752059,819763,1031415,1651185,250629,1762565,1691608,1778344,6097186,424571,5008058,90787,273561,1136271,491314,193938,313227,366587,403466,666354,143848,715852,561206,627580,2647562,203977,2095723,33976,149619,102820,43219,23918,26478,28511,37212,61344,10766,56196,55630,52245,168697,21860,110577,2559,3195
2021-03-31,27494131,9151370,838731,9136,5167,3481,2680,2321,2231,2217,2392,3178,6133,15242,39982,108322,219999,427151,788757,941312,979878,939927,915679,950003,938041,952284,1000952,1195997,1243163,1270840,1046366,979081,923736,891313,845537,816596,770000,826697,894773,953567,939575,873416,795215,827959,759303,574819,352613,208550,133460,80036,35054,1482,2,1070,14605,849,1462,20,0,0,141,85,1166,82,45,96,85,482,379,186,119,53,24,5,0.0,0.0,47.0,7.0,62.0,39.0,540.0,13233.0,,,2941570,1046515,385679,769898,838655,1059052,1657827,247972,1762063,1744446,1870506,6257017,429807,5148711,97481,277845,1156014,495736,195680,318992,372319,410285,670554,141422,719446,571887,645227,2691788,205778,2143864,35393,152342,103522,43413,23593,26492,28832,37319,61187,10775,56095,55985,52967,169132,21712,111045,2586,3152
2021-04-01,27532135,9233444,840930,10660,5936,3993,3050,2522,2270,2349,2511,3490,6440,16306,41774,110422,224053,440381,803553,948387,981689,936451,911904,950727,940542,960915,1020071,1206007,1254055,1282388,1042333,967088,914404,877616,832739,800538,747829,796582,855139,919108,924717,895780,821623,847525,771778,589788,368546,222462,142173,84042,37479,1178,20,1377,14400,462,1170,8,0,0,109,74,871,100,37,72,74,342,275,157,97,66,30,4,0.0,0.0,46.0,3.0,25.0,31.0,270.0,12252.0,,,2924621,1074787,396433,758139,838432,1054085,1685583,261656,1778436,1778744,1893727,6214830,448134,5101572,98205,281218,1163433,506703,201140,317338,375437,412422,682066,148502,727136,582880,657241,2705898,212244,2149968,36303,154146,103630,43597,23860,26521,28956,37212,61740,10811,56865,55871,52607,169888,21597,111079,2562,3180
2021-04-02,28459542,9317396,766643,11830,6678,4324,3327,2758,2436,2534,2598,3567,6345,16425,41400,107745,207382,397979,712817,856683,928895,912402,914739,972197,972785,994143,1031587,1204086,1366893,1350872,1012348,1017641,972563,933636,872119,849772,816652,850962,909280,970121,972138,938602,878154,922640,849795,655699,419801,256865,170652,105323,49352,1294,26,1442,14247,551,1286,8,0,0,125,60,919,107,44,81,60,358,289,152,120,74,19,14,0.0,0.0,43.0,16.0,23.0,22.0,330.0,16375.0,,,3005794,1027196,341916,812518,874334,1125880,1762403,269151,1880326,1682520,1892995,6569084,360913,5460382,102879,312144,1180818,489029,184067,333836,391634,433179,712086,150251,752876,553166,629612,2819415,188041,2236124,36537,166795,98099,32259,13605,26401,28440,36444,61052,10450,56222,41423,37414,167979,11853,110128,2514,3104
